Time_Stamp,Head_x,Head_y,Head_z,Neck__x,Neck_y,Neck_z,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_z,Right_Elbow_x,Right_Elbow_y,Right_Elbow_z,Right_Wrist_x,Right_Wrist_y,Right_Wrist_z,Right_Hand_x,Right_Hand_y,Right_Hand_z,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_z,Left_Elbow_x,Left_Elbow_y,Left_Elbow_z,Left_Wrist_x,Left_Wrist_y,Left_Wrist_z,Left_Hand_x,Left_Hand_y,Left_Hand_z
1.52E+12,0.399356365,0.604425132,1.435719371,0.240916595,0.326978743,1.501609921,0.16441758,0.036533654,1.439270377,0.109539211,-0.182581484,1.360680223,0.10193745,-0.250528365,1.347830892,0.608077109,0.304714292,1.455283165,0.688256264,0.044318296,1.387422562,0.632164359,-0.173950955,1.250092745,0.607266784,-0.246625394,1.199826956,0.340732604,-0.060173638,1.421464801
1.52E+12,0.398393065,0.60454011,1.434772015,0.241062656,0.326899976,1.501396537,0.164534375,0.036911853,1.439263225,0.109548181,-0.182357997,1.360622048,0.101928622,-0.250666142,1.347826958,0.608458817,0.305256426,1.454474568,0.688946307,0.044956572,1.386324883,0.631227732,-0.174052969,1.248335004,0.606412053,-0.247231856,1.199201226,0.341070503,-0.060133416,1.421931863
1.52E+12,0.40117541,0.607661486,1.438866854,0.242445722,0.327117294,1.501672983,0.164892375,0.036699139,1.439297318,0.10955289,-0.18267566,1.36049664,0.101909004,-0.250772297,1.347824931,0.609374344,0.304419845,1.455233097,0.692686856,0.055188194,1.396573663,0.631132424,-0.174244195,1.24822247,0.606024027,-0.247692585,1.199090004,0.341406941,-0.060224336,1.421897888
1.52E+12,0.402058214,0.606342673,1.437624097,0.244572654,0.326676279,1.501039863,0.166074604,0.035827361,1.438127756,0.110044442,-0.183813632,1.36007154,0.102501303,-0.249286979,1.348065138,0.612813473,0.303256273,1.459637165,0.695257127,0.055065423,1.400930882,0.631184459,-0.174338952,1.248625517,0.606119573,-0.247607112,1.199061275,0.342515886,-0.060573936,1.421807528
1.52E+12,0.399900496,0.605549335,1.437362194,0.244975612,0.326368928,1.500972748,0.16651161,0.03506472,1.437425733,0.110221803,-0.184735626,1.359698653,0.102570012,-0.249756679,1.347999096,0.613367677,0.303114265,1.461301565,0.695724547,0.055336773,1.403151393,0.632362843,-0.174951762,1.250380874,0.606652915,-0.247979507,1.199726582,0.342806727,-0.060784385,1.421894073
1.52E+12,0.382112801,0.603024125,1.439763427,0.241737559,0.324608803,1.504412651,0.166042492,0.03397838,1.438919306,0.110104308,-0.185647964,1.359683871,0.102674074,-0.250156522,1.348031878,0.609580457,0.30447349,1.465209246,0.693331122,0.056147903,1.404896498,0.633562326,-0.174336225,1.254774094,0.607227683,-0.246391132,1.202504158,0.341375411,-0.061377659,1.424444556
1.52E+12,0.382233173,0.605609775,1.438216925,0.240114182,0.323427975,1.501348972,0.165570021,0.034587078,1.438826561,0.110104315,-0.185448349,1.359825373,0.102883562,-0.249540135,1.3482306,0.608569145,0.305688024,1.46167624,0.6911847,0.044556454,1.393533468,0.634067714,-0.173784569,1.255606413,0.607610106,-0.246285886,1.203365803,0.341302276,-0.061075974,1.424367189
1.52E+12,0.386781663,0.606681943,1.437809229,0.242757991,0.323816299,1.500431538,0.166711777,0.035861585,1.43874824,0.110901386,-0.18427889,1.360025167,0.102864936,-0.249826834,1.348031759,0.609788477,0.305917948,1.459001303,0.694333673,0.056097046,1.396902442,0.634489179,-0.173569232,1.255354285,0.607818961,-0.246405229,1.203435063,0.34346509,-0.060793106,1.423802495
1.52E+12,0.389163136,0.606133163,1.43654263,0.246422485,0.327504337,1.501556754,0.168002516,0.037896004,1.440251112,0.111702949,-0.182017773,1.360810518,0.102888554,-0.248693138,1.348237634,0.611543655,0.304979742,1.456294894,0.696332812,0.057717718,1.39649868,0.634771585,-0.173701361,1.254863977,0.60843128,-0.245345101,1.204601288,0.345818102,-0.060337313,1.425060511
1.52E+12,0.393238991,0.607001305,1.438192606,0.246263862,0.325860679,1.501538277,0.168333218,0.038633663,1.44074893,0.112062052,-0.181291208,1.361087084,0.10236425,-0.249474302,1.347995877,0.612550795,0.304413617,1.456193686,0.697701871,0.057712726,1.397982955,0.634882033,-0.173755452,1.254508257,0.608379543,-0.245274395,1.204280972,0.346898556,-0.060702443,1.425302505
1.52E+12,0.393484652,0.606190503,1.437204599,0.246572107,0.325003415,1.500768542,0.168322057,0.038846575,1.440754652,0.112120256,-0.181150675,1.361115098,0.102285296,-0.249806583,1.347873449,0.613340497,0.304097801,1.456284761,0.698122442,0.058437321,1.398861885,0.634898126,-0.173817009,1.254364133,0.608479917,-0.2447716,1.204892397,0.348227948,-0.060994256,1.425231934
1.52E+12,0.392213136,0.604753256,1.435206175,0.246628925,0.324404985,1.500569105,0.168299705,0.038956426,1.440859079,0.112241104,-0.181104928,1.361215353,0.102242842,-0.250088781,1.347829938,0.614353895,0.303626299,1.457050085,0.697294235,0.053770684,1.397456527,0.634745836,-0.174299926,1.253897429,0.608585894,-0.24453558,1.205166698,0.348698676,-0.061115596,1.42551434
1.52E+12,0.492219925,0.635401487,1.537581563,0.288847566,0.314728349,1.547631621,0.177751973,0.032989681,1.474656463,0.111135319,-0.178270862,1.37073791,0.102152705,-0.248296723,1.348115563,0.641974568,0.283369511,1.522699833,0.721252084,0.020908365,1.448508739,0.669942141,-0.182079792,1.319090366,0.631221354,-0.245194942,1.254082084,0.379498124,-0.068572044,1.449221611
1.52E+12,0.407979578,0.624428391,1.451706409,0.262222588,0.324878126,1.529728413,0.162624925,0.095459089,1.47439754,0.259953916,0.113305464,1.230333447,0.263819367,0.111979462,1.22982049,0.614528656,0.303803921,1.474569201,0.699389935,0.038744994,1.416743279,0.659798622,-0.163487345,1.280748248,0.636804283,-0.230686456,1.218168736,0.340105116,-0.052236646,1.44704175
1.52E+12,0.3207874,0.614740252,1.435225606,0.185449153,0.308875501,1.504502773,0.086248383,0.091054827,1.48303616,0.164449766,0.062346455,1.244416356,0.189463779,0.050272159,1.169038773,0.540469348,0.299880862,1.47741878,0.6533916,0.015520948,1.412990451,0.651761889,-0.185871229,1.270602465,0.638247371,-0.235350549,1.224933863,0.281015784,-0.061329618,1.428853631
1.52E+12,0.289728165,0.624271154,1.454959512,0.153560758,0.319530666,1.502744317,0.048299033,0.067497022,1.356519699,0.153679997,0.185536668,1.160582185,0.183048218,0.211988404,1.132790446,0.519204378,0.302654624,1.476627469,0.639273286,0.015871126,1.407648444,0.648922563,-0.188467726,1.270234466,0.63737756,-0.237149969,1.228091359,0.251038879,-0.05901866,1.421186447
1.52E+12,0.280238837,0.632356942,1.463121057,0.15137136,0.303965688,1.491632819,0.073475085,0.078422889,1.398231864,0.273676574,0.052350737,1.224891186,0.352873683,0.05797033,1.193463922,0.50848037,0.303845435,1.476228833,0.626799703,0.016256351,1.403439879,0.648623705,-0.189523369,1.269925356,0.637236238,-0.235839203,1.224527121,0.252549052,-0.057039153,1.420609951
1.52E+12,0.316335589,0.639624119,1.480769396,0.171730772,0.304649293,1.497494221,0.102114893,0.079220958,1.392968059,0.23577714,-0.003029287,1.199065566,0.352296412,-0.02424475,1.13603723,0.522040009,0.300702244,1.489402533,0.638627768,0.010524012,1.417953253,0.655599058,-0.190506727,1.275916219,0.640858889,-0.236049175,1.228881359,0.269141883,-0.058176674,1.426105976
1.52E+12,0.336045116,0.644897938,1.493106365,0.194583625,0.305880636,1.500236154,0.06820105,0.111160532,1.415644407,0.183936447,0.047078714,1.106778622,0.240981206,0.050508488,1.040542841,0.536567569,0.302166343,1.495875478,0.653134108,0.028946217,1.459750772,0.651222944,-0.135064349,1.272159815,0.623274982,-0.193753257,1.184008956,0.288071334,-0.060878485,1.434336185
1.52E+12,0.361525297,0.643908143,1.484438181,0.208748192,0.313286841,1.502081156,0.062957242,0.138191447,1.404112697,0.100691393,0.041804187,1.084640741,0.123190403,0.031088375,1.001105547,0.557468474,0.303318799,1.495359421,0.680397272,0.09830752,1.468743205,0.825688004,-0.143997133,1.454540372,0.866887152,-0.212705866,1.45421958,0.287853539,-0.05837303,1.43009007
1.52E+12,0.370137453,0.634642005,1.443641067,0.206199333,0.314002931,1.493342996,0.113190591,0.098362565,1.509468913,0.209375799,0.0057486,1.253667474,0.243252844,-0.026827011,1.197510839,0.544678807,0.298641682,1.477642179,0.667987585,0.098179474,1.5040977,0.584819973,-0.020120025,1.202486157,0.557097435,-0.059553191,1.106313467,0.28726691,-0.060152557,1.415954709
1.52E+12,0.362438887,0.63572073,1.445461512,0.202095687,0.311911106,1.492603779,0.120386101,0.043006219,1.482602477,0.094102368,-0.183345854,1.399249196,0.093675613,-0.258810043,1.334938526,0.543938518,0.30079174,1.475428462,0.664211035,0.016106598,1.443792343,0.650263369,-0.191047013,1.28418982,0.634782314,-0.241810396,1.230067015,0.275932491,-0.063341901,1.43106091
1.52E+12,0.364995956,0.633294225,1.44967711,0.210219219,0.309470594,1.4997648,0.129609451,0.034027193,1.475762725,0.101824224,-0.191470236,1.389435053,0.098807916,-0.267468721,1.325643063,0.559834957,0.302536637,1.476807117,0.673329711,0.014824721,1.43374455,0.649129033,-0.184813246,1.27975297,0.632600427,-0.245914146,1.229009867,0.282496303,-0.062758021,1.432317734
1.52E+12,0.389523953,0.631845474,1.454715848,0.231988668,0.311021954,1.500636458,0.129501477,0.031632897,1.448833585,0.070327044,-0.17980659,1.341295719,0.069856584,-0.252670109,1.296480536,0.590983093,0.299228162,1.487926364,0.692596197,0.023457777,1.43861866,0.647341013,-0.184384465,1.285606265,0.627250016,-0.243840292,1.237397909,0.313116252,-0.061229173,1.431070566
1.52E+12,0.401811987,0.629568696,1.460128188,0.259595871,0.310031742,1.501266003,0.149792433,0.027797321,1.445342183,0.078809462,-0.180170119,1.337815404,0.073381886,-0.253830433,1.292736053,0.621247411,0.301577747,1.48062861,0.716593027,0.048246082,1.430261374,0.654827118,-0.175111473,1.285470605,0.628031433,-0.244157493,1.23521018,0.345770985,-0.061595865,1.429933548
1.52E+12,0.342326075,0.627931237,1.440712571,0.204587132,0.305595875,1.485382319,0.114292562,0.03118699,1.453662992,0.065189809,-0.179758161,1.338778377,0.066652782,-0.255788594,1.288295627,0.563750744,0.299123138,1.467352271,0.681113422,0.029604893,1.422807455,0.653159857,-0.180369169,1.272829771,0.630678833,-0.247661754,1.224259257,0.287774295,-0.061583765,1.418639898
1.52E+12,0.411510468,0.633624017,1.457165003,0.236734986,0.308437109,1.494576693,0.131635576,0.035049003,1.449125528,0.073091581,-0.175852999,1.338839531,0.068737619,-0.256752431,1.286399722,0.594767272,0.297179848,1.489961147,0.695581496,0.027737189,1.442897916,0.659466386,-0.173066854,1.292650819,0.632936418,-0.245138526,1.229149461,0.315979362,-0.065752737,1.423465252
1.52E+12,0.440712482,0.636394382,1.475174427,0.277126431,0.310737729,1.504911184,0.161969274,0.026782593,1.448341489,0.089856371,-0.18035014,1.338853359,0.080911979,-0.255694836,1.291408777,0.629846692,0.295036346,1.493145108,0.7226336,0.041076589,1.447712302,0.666732728,-0.16944617,1.300650597,0.636340916,-0.240576193,1.237525821,0.356573075,-0.063939139,1.429573178
1.52E+12,0.387732208,0.631825626,1.458794713,0.220328644,0.309014052,1.500581741,0.127934128,0.035251845,1.457744956,0.077548265,-0.175867483,1.34294951,0.074412599,-0.256802022,1.288913488,0.581786036,0.299933583,1.486814618,0.691052914,0.024838679,1.441215038,0.660664976,-0.179450631,1.284779906,0.634830713,-0.244471073,1.230836391,0.301003098,-0.064004019,1.428394198
1.52E+12,0.361453354,0.630403638,1.453305721,0.200433999,0.309392005,1.495620728,0.112835109,0.03689019,1.459532619,0.069952324,-0.175156027,1.342938423,0.070428126,-0.258061618,1.286703229,0.557947993,0.299476415,1.487670183,0.671558499,0.01896509,1.44481957,0.657060921,-0.181131795,1.288382053,0.634569764,-0.242869467,1.234366536,0.280348837,-0.064100161,1.42828989
1.52E+12,0.385650873,0.63658452,1.464958906,0.21883899,0.309424996,1.503603697,0.12652722,0.036709774,1.457487226,0.07559929,-0.174879238,1.343328476,0.072318651,-0.258295357,1.287756562,0.577731192,0.301036328,1.489990473,0.68851763,0.02687864,1.442773104,0.660033226,-0.177113444,1.292599916,0.634793222,-0.242761895,1.234621525,0.301070422,-0.064329445,1.432888985
1.52E+12,0.399990499,0.637929916,1.469143271,0.238371551,0.311122984,1.50709784,0.142138705,0.032316443,1.455376863,0.082245007,-0.177860841,1.343036532,0.076671861,-0.256117433,1.290641427,0.600499868,0.301727712,1.488506317,0.703948379,0.033745997,1.442499161,0.664933562,-0.171030417,1.300876379,0.635753095,-0.242286652,1.236444235,0.322494894,-0.060791291,1.432519436
1.52E+12,0.394652516,0.636572599,1.453362584,0.231097281,0.311880708,1.495785475,0.135220692,0.034940008,1.449282408,0.080348112,-0.178239986,1.340288997,0.076248035,-0.257200569,1.289287567,0.590392888,0.302145481,1.477872014,0.700415492,0.03398978,1.438910723,0.666440964,-0.169798762,1.296405315,0.636863112,-0.242610872,1.233636379,0.313694477,-0.059586003,1.429309964
1.52E+12,0.372944385,0.631623864,1.438174486,0.203768313,0.311246097,1.483716249,0.110929996,0.03659609,1.447362185,0.069315836,-0.178699657,1.336046815,0.070434265,-0.259111404,1.284686565,0.555413365,0.299616456,1.477625132,0.671316385,0.018280875,1.440713644,0.657201171,-0.184865892,1.285211325,0.636453688,-0.242519468,1.23315227,0.281831741,-0.062957697,1.41997087
1.52E+12,0.423581541,0.646810234,1.47377646,0.238066137,0.31593281,1.493538618,0.129607618,0.037271757,1.447570801,0.083768368,-0.179120198,1.340125799,0.080365032,-0.25707227,1.292013884,0.586490512,0.299566269,1.496284485,0.682340503,0.012249505,1.444862366,0.656186998,-0.18436417,1.286693573,0.635904312,-0.243395403,1.232165456,0.303483129,-0.062291965,1.424499869
1.52E+12,0.518991351,0.650381804,1.495739341,0.311583579,0.325010777,1.520316124,0.200446546,0.040170435,1.496196866,0.147207662,-0.180639252,1.403558731,0.132787049,-0.245256707,1.369332194,0.656731844,0.29628849,1.505444169,0.732557356,0.034052756,1.457875133,0.665430009,-0.171257168,1.304854751,0.636442006,-0.240437999,1.237463832,0.374653578,-0.05855792,1.445423126
1.52E+12,0.479735255,0.635748327,1.467953086,0.317294538,0.326838434,1.554637909,0.230176598,0.069297388,1.640306354,0.186520085,-0.166217685,1.604370117,0.204713613,-0.261120617,1.574879766,0.658963025,0.297077358,1.479939222,0.726209044,0.039171886,1.432375073,0.661390245,-0.169364825,1.301228166,0.624975383,-0.238931626,1.237653971,0.376191258,-0.059197329,1.460480213
1.52E+12,0.378799796,0.63907516,1.465777278,0.238858283,0.328817725,1.545656085,0.159034669,0.060147185,1.644474745,0.109462984,-0.171790242,1.590195417,0.111402713,-0.261504978,1.543570042,0.576563537,0.305873334,1.473517299,0.6750682,0.022768406,1.424159169,0.630143881,-0.186952472,1.275291324,0.607979298,-0.248407111,1.219135165,0.304587603,-0.060471714,1.458833933
1.52E+12,0.354248971,0.643883109,1.470964193,0.208709061,0.319358528,1.53509438,0.130277276,0.095948875,1.551761508,0.132831588,-0.103453428,1.403908849,0.14001368,-0.158830941,1.354498386,0.549634159,0.304854482,1.472218871,0.655897617,0.022173719,1.423715949,0.623440742,-0.184944227,1.275609732,0.605970562,-0.248156622,1.217382073,0.295118004,-0.063007236,1.440411091
1.52E+12,0.449147552,0.650212944,1.48594296,0.273196787,0.319742739,1.519374013,0.185095787,0.089979678,1.52446866,0.187705666,-0.132110611,1.41921103,0.195212051,-0.198484212,1.38636291,0.615945339,0.300198525,1.493203402,0.697168708,0.023170361,1.434465051,0.644748092,-0.176945403,1.288192749,0.614967048,-0.246462852,1.221690297,0.341307282,-0.060505714,1.437635183
1.52E+12,0.474300206,0.641462803,1.508449316,0.336700827,0.315198243,1.576590896,0.26529026,0.07812725,1.566910386,0.260740042,-0.144770294,1.464255571,0.260232806,-0.215887278,1.442545414,0.674577832,0.301792651,1.488167048,0.726962507,0.045352213,1.423485756,0.659237206,-0.17001763,1.284807205,0.623393476,-0.241868466,1.224196672,0.398161232,-0.057929024,1.457975745
1.52E+12,0.440359771,0.637582898,1.488673687,0.28191632,0.319378138,1.558071733,0.2062231,0.075490721,1.54443872,0.21529597,-0.145993024,1.439132452,0.197963163,-0.217773438,1.431111574,0.633763671,0.300271451,1.494731426,0.709476054,0.028508848,1.431491971,0.652857721,-0.176822811,1.289269328,0.620204866,-0.245860413,1.223950624,0.360624254,-0.054898724,1.450962067
1.52E+12,0.371305257,0.639278889,1.480945349,0.217734471,0.310904682,1.533587098,0.143603414,0.072040774,1.513393283,0.147279233,-0.151898652,1.414214969,0.132511273,-0.223901093,1.404627204,0.561124325,0.30372712,1.495474935,0.657620728,0.016546577,1.4310987,0.6281811,-0.18627049,1.280787706,0.609312892,-0.248263359,1.222176313,0.30299893,-0.058996581,1.438668609
1.52E+12,0.336329579,0.639123917,1.47200501,0.174587294,0.305660009,1.510110497,0.095413208,0.069935679,1.483202219,0.115627602,-0.153440729,1.385590315,0.114697658,-0.22479859,1.36624217,0.519671381,0.301208824,1.495419145,0.62725383,0.013528253,1.440984845,0.618741989,-0.190097272,1.280635595,0.604602337,-0.246457785,1.227400541,0.261928678,-0.058469657,1.419848919
1.52E+12,0.38252297,0.640483081,1.464462519,0.2008937,0.312127292,1.501606345,0.120645568,0.077743493,1.486620426,0.137454465,-0.142323494,1.380797029,0.121819943,-0.213422462,1.369426608,0.547087908,0.302127182,1.491045594,0.647391796,0.01196106,1.435387135,0.625784278,-0.19311139,1.273500562,0.60978508,-0.247548297,1.226495981,0.284689993,-0.057546854,1.414127231
1.52E+12,0.483005136,0.640720785,1.492981792,0.300271779,0.312400937,1.533492684,0.220220983,0.078254156,1.5155406,0.229153052,-0.135557562,1.39567256,0.226728156,-0.205855027,1.374424338,0.645690382,0.292160511,1.500676274,0.722751558,0.034163624,1.445274591,0.658643365,-0.171106264,1.300900459,0.625757992,-0.238815069,1.235963225,0.375083983,-0.057846323,1.429774523
1.52E+12,0.474287242,0.638130903,1.515924215,0.335436761,0.311019778,1.576264501,0.26927501,0.0729331,1.550642729,0.259374231,-0.141659379,1.433135033,0.227818221,-0.205905586,1.416954756,0.672596931,0.299708605,1.494357824,0.739296675,0.049197216,1.440855742,0.67241931,-0.171831682,1.315311074,0.63389194,-0.240254939,1.254556179,0.402430654,-0.057979606,1.44693017
1.52E+12,0.378367305,0.628304005,1.48305428,0.255238265,0.315966755,1.55821681,0.197527915,0.075830989,1.535165548,0.198722988,-0.139053166,1.418190837,0.187745705,-0.208352417,1.397032857,0.60385108,0.308046043,1.484697104,0.69852227,0.024745438,1.434195757,0.654545546,-0.183075875,1.312261462,0.619755864,-0.250799447,1.248749971,0.341612548,-0.057631075,1.445023298
1.52E+12,0.3141177,0.631007075,1.467570305,0.186735958,0.298986793,1.509085894,0.128554523,0.067977384,1.478313327,0.140058175,-0.148145095,1.365358353,0.114937432,-0.216661662,1.362145066,0.529231131,0.302857041,1.473956943,0.649053097,0.016168958,1.438294649,0.626315951,-0.19020097,1.308089256,0.607759953,-0.24697119,1.24858737,0.278740764,-0.064870901,1.41234076
1.52E+12,0.324370921,0.632070005,1.465241313,0.188492015,0.298923731,1.502720475,0.12799935,0.068703547,1.471485615,0.161193311,-0.150895908,1.372389555,0.107959419,-0.195582658,1.350418806,0.530846417,0.301271677,1.475883603,0.648017049,0.01766903,1.444513083,0.622532427,-0.187410653,1.312978387,0.605306208,-0.247106433,1.248817563,0.281834036,-0.064384498,1.407863736
1.52E+12,0.404572755,0.63703227,1.490452647,0.259207428,0.312929839,1.543662429,0.193019331,0.072658122,1.509477496,0.199804798,-0.143456161,1.396938562,0.190132469,-0.210100621,1.369347811,0.607479036,0.299600035,1.48999989,0.703789234,0.028093878,1.449226022,0.652050078,-0.173541114,1.31836164,0.61894691,-0.2399427,1.253634572,0.339194715,-0.061100438,1.427386284
1.52E+12,0.463910937,0.590255857,1.449213505,0.33565104,0.316796362,1.579230547,0.274098963,0.07330393,1.581650257,0.253236383,-0.143303186,1.472510695,0.230019093,-0.211063355,1.459936261,0.688279629,0.29474771,1.494398236,0.737162232,0.03100414,1.446362972,0.673323214,-0.170995727,1.325082183,0.633903444,-0.237217903,1.263916612,0.403858215,-0.06225672,1.469390512
1.52E+12,0.435411096,0.57265842,1.426411867,0.317093074,0.323614508,1.581578255,0.241083622,0.089746997,1.626312017,0.208330899,-0.112840027,1.493055701,0.194140106,-0.154862061,1.435461402,0.670413494,0.298419803,1.482680798,0.731838584,0.030766828,1.439318657,0.672640204,-0.174212202,1.321219802,0.633382082,-0.240875229,1.26049459,0.393665552,-0.061673719,1.479049563
1.52E+12,0.294830412,0.574792087,1.410538197,0.170913905,0.308972359,1.537791371,0.093380377,0.038066145,1.577649117,0.052987229,-0.171504542,1.459622741,0.048537914,-0.231308937,1.412719369,0.526030958,0.302817911,1.479302287,0.636483252,0.029400002,1.445927501,0.618217945,-0.171217725,1.287539959,0.596333325,-0.230347574,1.211859226,0.266446918,-0.068139136,1.449522972
1.52E+12,0.289158165,0.565651119,1.401881337,0.162037864,0.304225534,1.528608084,0.102451682,0.039930787,1.50756073,0.085469522,-0.184755132,1.418287277,0.083840594,-0.245720774,1.381459951,0.518760443,0.300709724,1.481493235,0.616800666,0.020065963,1.440509796,0.607850671,-0.181551665,1.294709206,0.589381635,-0.241842836,1.219040632,0.25011754,-0.06974338,1.449070334
1.52E+12,0.329986215,0.544451833,1.383387446,0.199926406,0.297563851,1.514552474,0.146750197,0.013510386,1.464314342,0.110477462,-0.210100919,1.378514886,0.101008639,-0.277317882,1.351922393,0.567730427,0.290510893,1.47001636,0.660552382,0.017165832,1.42495966,0.630241036,-0.187839478,1.29492116,0.60084337,-0.245544046,1.220525622,0.302155137,-0.078226969,1.435994148
1.52E+12,0.313720614,0.531429529,1.356721282,0.193364322,0.294196844,1.493510485,0.146578491,0.024255177,1.444917798,0.113514684,-0.202930018,1.369275808,0.105304375,-0.271820724,1.346886039,0.560486495,0.289694101,1.444712758,0.662685692,0.018230081,1.403748274,0.63219732,-0.188302696,1.27639997,0.601256847,-0.248026595,1.20426178,0.295153737,-0.075405955,1.425612926
1.52E+12,0.311169922,0.534156442,1.352163434,0.189079583,0.295325935,1.484256864,0.143475026,0.026821258,1.434956431,0.113594554,-0.201759279,1.362875462,0.101779036,-0.271230757,1.344223857,0.556272209,0.289869517,1.441652298,0.658338964,0.017755318,1.401748061,0.631991565,-0.189881459,1.275359631,0.602060437,-0.25004527,1.203172088,0.283396304,-0.073532797,1.421301365
1.52E+12,0.306325585,0.537669837,1.344679356,0.179950535,0.293362409,1.468242049,0.134098947,0.040631436,1.426658392,0.11361599,-0.190153062,1.359649539,0.102260731,-0.260300368,1.343496084,0.549401939,0.288143843,1.438978791,0.652818263,0.023227675,1.404851198,0.621122122,-0.179146498,1.267620444,0.592155695,-0.242448568,1.197803259,0.275513709,-0.0749726,1.419044137
1.52E+12,0.294747055,0.533029795,1.340683579,0.177434996,0.293432027,1.467261195,0.13355267,0.034922615,1.427129984,0.111881681,-0.194577217,1.355979323,0.100357533,-0.265171707,1.342148185,0.542509973,0.289326847,1.429102659,0.644998074,0.046041422,1.390360355,0.575815558,-0.157060117,1.20066452,0.54403615,-0.219343066,1.131192565,0.272726417,-0.074887618,1.417581081
1.52E+12,0.190281168,0.539885104,1.360175252,0.144972369,0.290884137,1.481036901,0.119035214,0.055563807,1.44012177,0.102754533,-0.172619298,1.364113688,0.101042546,-0.243618786,1.347903013,0.453324109,0.293772131,1.351129532,0.495491594,0.127751023,1.161002994,0.386149049,-0.025965501,0.967666566,0.319481492,-0.130956396,0.868347049,0.21915552,-0.07432311,1.420083761
1.52E+12,0.127014101,0.50734961,1.327843785,0.102307305,0.28660062,1.487869978,0.101011105,0.050700322,1.440600276,0.088075474,-0.177897409,1.36670351,0.090027735,-0.248613626,1.349557877,0.39361313,0.287028909,1.312528372,0.431429982,0.119335234,1.121306896,0.340124428,-0.027556032,0.946233928,0.287414908,-0.123737335,0.856245995,0.171213582,-0.068516947,1.43857944
1.52E+12,0.073075734,0.531285167,1.347813964,0.073983654,0.292085886,1.480368376,0.088274196,0.043445308,1.421631455,0.079669878,-0.188189864,1.3614645,0.066979751,-0.258551389,1.347947598,0.343763292,0.303857774,1.306458116,0.395435154,0.152558178,1.106235266,0.223080873,0.028990008,0.924581945,0.161667526,-0.065847367,0.837999702,0.235771999,-0.046517003,1.439727902
1.52E+12,-0.023475632,0.497528255,1.344964743,0.039705496,0.270537674,1.476242781,0.06403178,0.03585121,1.440768957,0.043464761,-0.196130618,1.388552666,0.036609087,-0.273457885,1.375546217,0.256132692,0.273818254,1.229297161,0.200559214,0.100807287,1.044347882,0.071995899,-0.059709601,0.915103972,0.047473278,-0.111321867,0.870124936,0.191846237,-0.054251973,1.482320666
1.52E+12,0.137475789,0.553431451,1.339032292,0.08104521,0.295722961,1.480313897,0.081481926,0.056872334,1.442705631,0.088620983,-0.168872297,1.361373186,0.09160655,-0.265273035,1.342162967,0.403566539,0.297737837,1.338220835,0.560182393,0.124517083,1.278846502,0.399731517,-0.038030118,1.042707682,0.382645726,-0.010477952,1.012225986,0.183949634,-0.066945329,1.426036
1.52E+12,0.461342692,0.593023062,1.413473964,0.286056608,0.322560459,1.516177654,0.173224404,0.058930203,1.524953961,0.084087767,-0.135645866,1.41318047,0.071080118,-0.232292861,1.400539517,0.637224197,0.288888574,1.467535973,0.717715442,0.052252516,1.446792364,0.671023667,-0.137027413,1.301254749,0.626421928,-0.174827188,1.186471224,0.349762559,-0.047158103,1.433412194
1.52E+12,0.451639026,0.585045457,1.414726019,0.29498601,0.310012221,1.517853975,0.173294574,0.051242799,1.475658178,0.092838638,-0.149340972,1.368469119,0.079833299,-0.245970696,1.35583055,0.649332106,0.287258714,1.457540393,0.710885227,0.032850865,1.404094934,0.646219492,-0.179809943,1.260345697,0.605573833,-0.245373785,1.199390888,0.378241926,-0.052805223,1.430783033
1.52E+12,0.412283659,0.581738293,1.406011224,0.270560563,0.309655547,1.511551619,0.163938418,0.07270553,1.478208661,0.100998312,-0.136983067,1.378011823,0.087995797,-0.233591974,1.365375996,0.625584662,0.290925115,1.443851113,0.700544238,0.042900078,1.388486505,0.64440769,-0.17574133,1.254490733,0.604758322,-0.243287414,1.195098281,0.366829425,-0.035891298,1.417408705
1.52E+12,0.406451344,0.574815869,1.405830503,0.2627666,0.314068526,1.521071792,0.165355504,0.054124452,1.480060577,0.093000062,-0.14957042,1.368764639,0.083163723,-0.218374223,1.347287416,0.621593535,0.291524738,1.450797677,0.699103713,0.043355122,1.401235223,0.642148554,-0.175408363,1.255669594,0.605051041,-0.241586506,1.192972302,0.352501124,-0.063090414,1.430219889
1.52E+12,0.409933448,0.571821213,1.404054284,0.26579386,0.315207005,1.519840598,0.164457485,0.052317537,1.476072192,0.092383787,-0.150369599,1.367034078,0.080810055,-0.219126046,1.345900655,0.626312673,0.291370839,1.456839681,0.70381397,0.039340142,1.413021326,0.630742371,-0.141407222,1.225126386,0.595741987,-0.212290511,1.13779676,0.350786954,-0.060440324,1.43254447
1.52E+12,0.303002,0.568767667,1.361816645,0.196926445,0.316319108,1.507042766,0.142628223,0.046334352,1.492409468,0.101492509,-0.168369025,1.392287731,0.091039911,-0.234262541,1.356255054,0.527220905,0.289707452,1.363390446,0.564252019,0.10572876,1.195676327,0.445591718,0.018485337,0.99905175,0.420556843,-0.018802363,0.941697896,0.252852082,-0.050739959,1.421845198
