id,time,thumb,index finger,index knuckle,middle finger,middle knuckle,ring finger,ring knuckle,pinky finger,accel x,accel y,accel z,gyro x,gyro y,gyro z
385,1518661927676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32320.0,-18068.0,5804.0,288.0,-719.0,-1336.0
386,1518661927757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-18284.0,6296.0,355.0,-629.0,-1570.0
387,1518661927836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-18420.0,6424.0,724.0,-1890.0,846.0
388,1518661927916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32744.0,-17912.0,6212.0,1307.0,-612.0,349.0
389,1518661927981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17836.0,6456.0,-996.0,-919.0,249.0
390,1518661928061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-18184.0,7164.0,-826.0,362.0,-532.0
391,1518661928140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17800.0,7044.0,-2665.0,-3127.0,1207.0
392,1518661928220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-16404.0,8432.0,-2849.0,-6338.0,1922.0
393,1518661928301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-19784.0,6436.0,-5585.0,-2424.0,-1225.0
394,1518661928381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-19968.0,5444.0,-6455.0,-3090.0,-1451.0
395,1518661928460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20364.0,5144.0,-1010.0,-4099.0,2068.0
396,1518661928540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-22228.0,4860.0,-3411.0,-39.0,-503.0
397,1518661928620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-21832.0,4556.0,-215.0,1164.0,-698.0
398,1518661928685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
399,1518661928749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
400,1518661928829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
401,1518661928893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
402,1518661928973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
403,1518661929037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
404,1518661929101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
405,1518661929181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
406,1518661929245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
407,1518661929325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
408,1518661929389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
409,1518661929454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
410,1518661929534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
411,1518661929597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
412,1518661929677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
413,1518661929741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
414,1518661929821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
415,1518661929885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
416,1518661929949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
417,1518661930029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
418,1518661930093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
419,1518661930174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
420,1518661930238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
421,1518661930302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
422,1518661930382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
423,1518661930445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
424,1518661930525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
425,1518661930590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
426,1518661930670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
427,1518661930734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20192.0,6655.0,-1.0,-1.0,-1.0
428,1518661930813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-20604.0,6204.0,-1573.0,3216.0,-3032.0
429,1518661930894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32624.0,-23064.0,7012.0,-2689.0,-812.0,230.0
430,1518661930958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-18228.0,6240.0,5241.0,-296.0,7153.0
431,1518661931038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17324.0,4656.0,13583.0,4843.0,24003.0
432,1518661931118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-14408.0,8372.0,-14589.0,10641.0,5313.0
433,1518661931198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28844.0,-14660.0,7912.0,-2647.0,4530.0,-1071.0
434,1518661931278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30392.0,-17924.0,4644.0,1548.0,254.0,635.0
435,1518661931358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29944.0,-18964.0,3400.0,-675.0,-4026.0,3415.0
436,1518661931438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29580.0,-16116.0,2784.0,5034.0,-7153.0,655.0
437,1518661931518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17124.0,5796.0,-3898.0,-5478.0,-558.0
438,1518661931582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17452.0,7039.0,-1.0,-1.0,-1.0
439,1518661931646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17452.0,7039.0,-1.0,-1.0,-1.0
440,1518661931726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-17452.0,7039.0,-1.0,-1.0,-1.0
441,1518661931806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-16688.0,6708.0,-9949.0,8604.0,-1846.0
442,1518661931886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30468.0,-19460.0,5028.0,-1924.0,1299.0,1294.0
443,1518661931951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32767.0,-19652.0,4952.0,-1265.0,1648.0,411.0
444,1518661932030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31324.0,-19828.0,4992.0,-156.0,3223.0,-351.0
445,1518661932110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30792.0,-18752.0,5280.0,-757.0,743.0,-326.0
446,1518661932190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31428.0,-18864.0,5160.0,-780.0,-229.0,681.0
447,1518661932254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31952.0,-19688.0,4568.0,-1908.0,165.0,-4.0
448,1518661932334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30544.0,-19868.0,4788.0,-3390.0,-1391.0,-146.0
449,1518661932415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32588.0,-20192.0,4576.0,-1914.0,-1907.0,1257.0
450,1518661932494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31004.0,-20396.0,4500.0,-2006.0,517.0,820.0
451,1518661932574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31732.0,-19948.0,5020.0,-657.0,1326.0,136.0
452,1518661932654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31320.0,-20648.0,4124.0,-1932.0,-215.0,-1550.0
453,1518661932719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32288.0,-20740.0,4480.0,218.0,1060.0,-195.0
454,1518661932798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
455,1518661932862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
456,1518661932943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
457,1518661933006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
458,1518661933070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
459,1518661933151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
460,1518661933215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
461,1518661933295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
462,1518661933359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
463,1518661933439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
464,1518661933503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
465,1518661933567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
466,1518661933647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
467,1518661933711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
468,1518661933791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
469,1518661933855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
470,1518661933919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
471,1518661933999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
472,1518661934063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
473,1518661934143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
474,1518661934207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
475,1518661934287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
476,1518661934351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
477,1518661934415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
478,1518661934495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
479,1518661934559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
480,1518661934639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
481,1518661934703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
482,1518661934768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
483,1518661934847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
484,1518661934911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
485,1518661934991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
486,1518661935055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
487,1518661935119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
488,1518661935200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
489,1518661935263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
490,1518661935344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
491,1518661935408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
492,1518661935488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
493,1518661935552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
494,1518661935616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
495,1518661935696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
496,1518661935760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
497,1518661935840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
498,1518661935904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
499,1518661935968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
500,1518661936048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
501,1518661936112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
502,1518661936192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
503,1518661936256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
504,1518661936336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
505,1518661936400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
506,1518661936464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
507,1518661936544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
508,1518661936608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
509,1518661936688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
510,1518661936752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
511,1518661936817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
512,1518661936896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
513,1518661936960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
514,1518661937040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
515,1518661937104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
516,1518661937169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
517,1518661937248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
518,1518661937312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
519,1518661937392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
520,1518661937456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
521,1518661937537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
522,1518661937601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
523,1518661937665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
524,1518661937745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
525,1518661937809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
526,1518661937889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
527,1518661937953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
528,1518661938017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
529,1518661938097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
530,1518661938161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
531,1518661938241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
532,1518661938305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
533,1518661938385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
534,1518661938449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
535,1518661938513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
536,1518661938593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
537,1518661938657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
538,1518661938737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
539,1518661938801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
540,1518661938865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
541,1518661938945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
542,1518661939009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
543,1518661939089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
544,1518661939153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
545,1518661939218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
546,1518661939297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
547,1518661939361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
548,1518661939441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
549,1518661939505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
550,1518661939585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
551,1518661939649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
552,1518661939713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
553,1518661939794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
554,1518661939858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
555,1518661939938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
556,1518661940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
557,1518661940066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
558,1518661940146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
559,1518661940210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
560,1518661940290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
561,1518661940354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
562,1518661940434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
563,1518661940498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
564,1518661940562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
565,1518661940642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
566,1518661940706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
567,1518661940786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
568,1518661940850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
569,1518661940914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
570,1518661940994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
571,1518661941058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
572,1518661941138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
573,1518661941202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
574,1518661941266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
575,1518661941346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
576,1518661941410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
577,1518661941490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
578,1518661941554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
579,1518661941635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31028.0,-20452.0,7711.0,-1.0,-1.0,-1.0
